Timestamp,Strategy,Symbol,Side,Quantity,Price,OrderID
2026-02-27 10:06:39,IronFly,NIFTY2630225800CE,BUY,65,9.25,260227150438696
2026-02-27 10:06:39,IronFly,NIFTY2630224800PE,BUY,65,12,260227150438736
2026-02-27 10:06:40,IronFly,NIFTY2630225300CE,SELL,65,124.8,260227150438770
2026-02-27 10:06:40,IronFly,NIFTY2630225300PE,SELL,65,99.15,260227150438806
2026-02-27 14:00:10,MomentumBuy,NIFTY2630225350CE,BUY,65,103.2,260227151166190
2026-02-27 14:22:52,MomentumBuy,NIFTY2630225350CE,SELL,65,87.75,260227151232102
2026-02-27 15:05:49,IronFly,NIFTY2630225300CE,BUY,65,60.05,260227151397959
2026-02-27 15:05:50,IronFly,NIFTY2630225300PE,BUY,65,177.6,260227151397974
2026-02-27 15:05:50,IronFly,NIFTY2630225800CE,SELL,65,8.05,260227151397997
2026-02-27 15:05:50,IronFly,NIFTY2630224800PE,SELL,65,23.6,260227151398028
